,key,project,author,field,created,text,textLength
7681,TISTUD-6692,tistud,cwilliams,summary,2014-08-26 17:16:31,Add hyperlink detector to jump from i18n translation keys in Alloy View XML files to their definition in files,110
7682,TISTUD-6692,tistud,ingo,summary,2014-08-28 23:07:48,Add hyperlink detector to jump from i18n translation keys in Alloy View XML attributes to their definition in files,115
7683,TISTUD-6690,tistud,cwilliams,description,2014-07-22 17:28:30,Support content assist for curly braces syntax in bindings: we should provide CA for title subtitle after the period.,117
7684,TISTUD-6686,tistud,mpmiranda,summary,2014-07-04 20:51:45,The installer is not able to install GIT from our URL,53
7685,TISTUD-6686,tistud,mpmiranda,description,2014-07-04 20:52:29,"h2. Problem When trying to install on Windows, Git is required but can't be downloaded by the installer, thus install fails. Git is actually installed and works from the command line. h2. Logs h4. Extra info The URL in the installer uses that is redirect to: that is showing a 403.",281
7686,TISTUD-6686,tistud,ingo,summary,2014-07-06 20:53:22,Windows: The installer is not able to install GIT from our URL,62
7687,TISTUD-6685,tistud,ingo,summary,2014-07-06 20:52:20,Studio: Studio does not recognize the previous Titanium installation directory after upgrading to,97
7688,TISTUD-6684,tistud,fcasali,description,2014-07-03 22:50:11,h5. Problem description Appcelerator Studio doesn't display errors correctly when running an Alloy project on Windows. h5. Steps to reproduce 1. Create a new Alloy project 2. Use the following code for 3. Build run Result: Build fails as expected but the errors are displayed incorrectly and there is no information regarding the file name or line number 4. Build run from CLI Result: Errors are displayed correctly:,416
7689,TISTUD-6684,tistud,ingo,summary,2014-07-06 19:45:41,Windows: Alloy compiler does not show error details,51
7690,TISTUD-6681,tistud,pinnamuri,summary,2014-11-04 23:40:43,Android is not detected on Studio Dashboard if only Android L is installed,74
7691,TISTUD-6677,tistud,cwilliams,description,2014-07-02 17:21:56,"On clean installing the Appcelerator studio through installer, it creates additional folder Studio which contains an empty ""0D804B5"" folder. The actual installation of the product is in Studio""",193
7692,TISTUD-6672,tistud,schowbey,Comment,2014-07-07 10:31:24,"Verified as fixed using, Windows Appcelerator Studio, build: SDK: acs: titanium: alloy: titanium code processor: Now the Company name as well as Studio name is displayed properly as the above comments.",201
7693,TISTUD-6671,tistud,ingo,summary,2014-07-06 21:24:04,Appcelerator Studio license link leads to Titanium Studio license agreement,75
7694,TISTUD-6663,tistud,smishra,summary,2014-11-13 00:38:06,Android Keystore: Escape specials characters used in any of the fields of the keytool wizard,92
7695,TISTUD-6663,tistud,ingo,description,2014-12-10 15:16:49,"If special characters (',' or for instance) are used in the keytool wizard then the keystore will fail to generate and an error popup will appear. Showing a warning in the wizard if any special characters are used might prevent users from seeing this error. To Reproduce 1. Publish an Android application and use the wizard to generate a new keystore. 2. In the 'Organization name' field, use a special character (Appcelerator, 3. Create the keystore Result Since this is an error with the keytool generator and nothing on Studio's side we should display a warning that specials characters will throw an error. Result Error is thrown with Java exceptions displayed on screen.",675
7696,TISTUD-6657,tistud,ingo,summary,2014-06-20 16:18:09,Appcelerator Studio: Incorrect message on the progress bar after enabling services,82
7697,TISTUD-6657,tistud,ragrawal,description,2014-06-20 16:19:01,"Incorrect message appears on the progress bar after enabling the services. Steps to Reproduce: 1. Create an application in Appcelerator Studio without enabling the services. 2. Check the Enable Appcelerator Platform Services box. 3. Notice that the progress bar shows ""Updating 360 Services"" instead of ""Appcelerator Services"" Note that this happens only if you uncheck ""Enabling Appcelerator Platform Services"" box and later check it. Please see the attached screenshot. Environment Information: Appcelerator Studio, build: OSX",528
7698,TISTUD-6654,tistud,emerriman,summary,2014-06-19 22:12:34,Studio: Large projects (450mb) take a very long time (estimated 90+ minutes) to index,85
7699,TISTUD-6647,tistud,lchoudhary,summary,2014-06-17 22:29:48,Studio can't find java virtual machine on launch after install on a fresh windows machine,89
7700,TISTUD-6647,tistud,lchoudhary,description,2014-06-17 22:30:38,"1. Install the appcelerator studio version mentioned in the environment using the installer. 2. After the installation is complete launch studio. Result: 1. We get an error dialog saying ""java virtual machine can't be found"". Please refer the screenshot for the exact error message. Result: 1. We should not get any error dialog & studio should launch successfully.",365
7701,TISTUD-6647,tistud,ingo,description,2014-06-17 23:38:31,"1. Install the Appcelerator Studio version mentioned in the environment using the installer. 2. After the installation is complete launch Studio. Result: 1. We get an error dialog saying ""java virtual machine can't be found"". Please refer the screenshot for the exact error message. Result: 1. We should not get any error dialog & studio should launch successfully.",365
7702,TISTUD-6647,tistud,ingo,summary,2014-06-17 23:43:30,Studio can't find Java virtual machine on launch after install on a fresh Windows machine,89
7703,TISTUD-6644,tistud,ingo,summary,2014-06-17 13:26:40,Ubuntu: Organization text cut off when creating project,55
7704,TISTUD-6643,tistud,ingo,summary,2014-06-17 13:28:08,Ubuntu: Preferences window title appears as,43
7705,TISTUD-6643,tistud,prastogi,description,2014-06-18 07:38:20,"Title of Preferences page appears as 1. Download and install studio RC build. 2. Click ""Check for Appcelerator updates"" to download all the components. 3. Open Preferences window from Menu. ( ) Preferences page title should be ""Preferences"" instead of (x) should not appear as title of preferences window. +Note+: For Titanium Studio on Ubuntu, appears on hovering the Studio icon in TaskBar",391
7706,TISTUD-6642,tistud,lchoudhary,description,2014-06-16 20:31:55,"1. Download the appc studio installer mentioned above. 2. Start the installation. 3. Notice the name on the installer Result: 1. The name shows "" Appcelerator "" & not ""Appcelerator Studio"". Please refer the attached screenshot for reference. Result: 1. The name should show ""Appcelerator Studio"".",296
7707,TISTUD-6642,tistud,lchoudhary,summary,2014-06-16 20:36:28,Appc studio installer showing incomplete studio name,52
7708,TISTUD-6639,tistud,ingo,summary,2014-06-13 16:57:11,Generic icon appears for Appcelerator Studio in control panel,61
7709,TISTUD-6637,tistud,ingo,summary,2014-06-13 16:51:43,Mobile module cannot be installed into a non existing folder,60
7710,TISTUD-6635,tistud,ingo,description,2014-06-12 10:25:39,"Unable to create new services to any of the Classic Alloy project. Steps to Reproduce: 1. Create new classic project 2. Go to New - service Actual Result: Unable to create service ""There was an error attempting to create a new service Reason: Unable to copy to because the destination directory could not be Expected Result: services should get successfully enabled. Refer to the attached screenshot and console logs for your reference.",436
7711,TISTUD-6635,tistud,ingo,summary,2014-06-12 10:26:13,Node ACS: Unable to create new service: Destination directory could not be created,82
7712,TISTUD-6625,tistud,ingo,Comment,2014-06-11 15:10:38,I am okay deferring this.,25
7713,TISTUD-6623,tistud,ingo,summary,2014-06-11 11:09:13,"Unable to create project, prompt for titanium login when already logged in studio",81
7714,TISTUD-6619,tistud,pinnamuri,summary,2014-12-20 02:00:52,Consolidate JSON classes into,29
7715,TISTUD-6618,tistud,ingo,summary,2014-06-10 18:16:39,Studio installer does not install mandatory Prerequisite,56
7716,TISTUD-6616,tistud,schowbey,summary,2014-06-10 09:47:28,Changes made to iOS Android Device launch configuration from Run Configuration do not get reflected on app launch,113
